norm,chi,logistic,beta,gamma,bimodal,uniform
-426.175264679,1113.19594159,11460.6913815,972.463628773,3982.55567756,969.130960413,58.866030932
-1245.85344527,4056.42462269,10830.1362178,312.181719873,4556.9359781,1009.13666242,47.0753347143
-1054.72153022,7723.13848599,10834.6291007,540.313360022,5377.28655943,1155.19883567,893.723774967
359.224709265,3299.78900858,7451.16313526,802.621978731,2572.77301614,2380.07181653,951.229865629
830.691952963,5212.84223234,9857.70444927,999.134203397,3531.09959899,1165.14803582,940.705849799
-585.504751559,2940.99671411,10687.1551575,367.769532204,4184.75568634,1186.55388785,397.132269434
1035.03138265,11801.0571839,8974.37334828,12.8336191042,1997.73379567,1096.25533972,272.545168423
911.626592776,6392.45796059,17368.8702705,176.115423565,5104.09485661,1797.83698808,230.496998678
955.841255341,2361.93457742,10124.3690868,25.7708666717,2713.78370521,926.219177232,120.340939218
-496.808876455,7533.70078295,10509.7102153,397.954988503,1421.33009873,1053.06931155,238.983723818
-822.493255373,2259.30784239,9448.36208289,944.140794016,2629.08584504,966.152766279,221.679373147
129.672037028,7822.00668841,7354.36127594,799.253826361,4001.95251982,907.873042276,449.427048232
290.195364724,3990.1792735,11332.9056907,842.186805098,2182.02381535,824.646201614,953.811187124
-39.1140356162,5149.21785366,11525.4439408,910.807262755,5780.36609708,977.588372745,982.590388444
-635.848925576,3242.2526213,8933.00535614,42.0278949216,4542.02551943,853.39862552,76.885494984
-1105.40922438,5680.53939015,10300.8715226,34.3836730303,2499.40130446,1046.34722029,122.204560759
1443.27502807,4110.0688287,9062.27439548,938.689290338,4622.05866274,857.878857103,68.4650936073
1734.21817847,3719.27462194,9991.60069991,789.269049308,3910.20428733,1457.32140721,860.072606785
-1097.29324665,572.683702959,12575.4115048,801.18530956,3549.01001275,1058.33418785,611.053614928
-27.5790888824,13115.6906764,5937.12222919,800.546841234,2526.6760201,1025.74735342,939.697986768
181.386989535,2660.91748462,7369.38950015,149.71355457,1651.57097748,709.223883691,759.575312204
598.855215013,2876.21862713,6133.74696592,289.713897059,3316.45438885,1278.59623036,518.731494714
-1082.30214521,1668.35016285,10400.6197966,83.0564273239,3494.89805088,1841.09510092,429.9585806
1159.25691063,5989.07465787,10494.0536806,362.326552296,1449.17918281,2114.92460994,800.360912606
617.717280998,5155.37782481,9718.42953189,208.377630616,4377.40072241,805.250930899,530.46544173
-79.5951943931,5164.54072165,11517.1270773,64.6076739488,3157.54470765,2236.12800814,83.8305455075
-1155.85473837,3768.78633724,11363.0616524,9.86219367962,2567.51878933,1008.88061992,510.311854473
-1480.19949516,2448.86106697,8668.57802665,94.3333397205,5435.06226665,911.927627008,648.926166752
176.854310634,1036.05240295,4997.27766371,659.679658025,11254.9624379,1775.88899368,235.976751032
-264.395085521,3523.88799424,11708.476669,798.769130916,1487.10600316,1167.81810675,996.167069878
586.589620711,5666.18216321,9239.38229279,888.778069629,3183.49668802,1193.7061547,23.1682804834
699.134276715,2030.41100069,11390.8993426,956.786007095,3754.79260845,1018.79502588,645.408241635
230.836716284,2894.03422814,10668.1823273,840.37361148,2773.16714293,2504.59489329,926.845218225
-1019.65240787,7362.3226657,11172.3874069,3.51280702198,1473.82945302,1044.6323182,52.9451844316
-785.258750365,2696.4347852,8341.5828823,257.323004572,2971.42185295,1989.73398712,428.05120027
-931.452815268,8594.04035284,7616.2157382,303.462368144,3505.67513148,1088.73363735,250.708681967
470.554846545,1706.25718944,12852.7005328,957.291492312,2615.95822677,1090.90129607,161.157115438
439.130054923,3002.19036048,10574.1047929,377.695947814,4959.78895524,977.989421711,167.188070437
-808.042903227,3148.84559351,8954.11869048,44.5422559958,3569.64710227,2002.71951364,206.117336639
56.4923186831,3625.31750264,10426.1494133,120.068257397,1557.76423848,1109.93788942,25.184749668
1072.13617798,1190.69013133,8963.75737717,613.408209553,1622.25662593,998.140807976,658.583471153
68.0750725842,4542.66626744,8032.30757003,40.4462766685,4972.72293411,907.159605853,75.672860305
-715.752905229,9672.06875606,11606.5081955,995.479680333,3164.46426521,2125.97146537,532.631575349
-29.6353203648,4125.86168907,5665.52871299,930.551043157,2641.47705165,2322.34550828,348.496487711
1359.39570021,1057.96556395,7904.52136778,179.748048001,4111.71141017,975.409855131,117.435224539
91.7965915481,7207.81714306,10403.5389157,952.757736863,2759.20752372,1883.93081428,234.189086496
-80.8824257343,1085.57577819,8087.94235664,188.359085049,1132.77799556,997.207209274,147.705449105
-522.05072095,1884.03552557,9953.6733168,3.83805864715,4080.40555549,856.855549591,242.817891713
53.0194496944,3200.30321366,8918.55759129,924.241285748,3255.10682382,855.383962594,855.425130765
-2023.29124019,798.895858049,9490.78179947,298.798734983,4223.99506202,1111.15136372,28.4647550749
-1904.83657875,1700.90937376,12614.996315,19.549197291,3888.18957841,1715.91305696,27.0934953283
-1024.70740918,1713.89835289,7639.50379551,324.123068284,5351.68484124,870.197471528,118.875019502
335.479869403,1714.78063337,9559.8247288,41.8566215873,3916.41173159,1079.59025089,798.17830289
-803.134737915,1354.18211307,11438.069078,992.824095151,987.84189097,1425.73546479,301.677074272
79.210926586,3177.08621214,10318.3583145,431.737452475,2589.3585884,2583.849962,799.169294919
-1056.26559697,752.843776755,9768.26537734,994.97403673,4140.85434725,828.398245379,347.734980715
70.240956515,1956.28531265,12292.8928739,962.527027764,2968.22004022,2159.11798818,901.961738834
231.169277278,2998.50832354,11540.8947621,204.393024696,3838.20092104,1992.59275787,440.722435675
-181.598782122,1661.08001342,5691.48380467,864.381421934,3232.42455814,2032.54138182,954.95235874
384.847781913,1977.49427135,9136.93953145,594.404055912,2797.09832299,1136.9578705,772.270695792
-1687.49813922,4161.8501252,11996.9242973,965.589862708,4974.99224929,1199.38310214,597.028588617
-96.1368681934,490.971024537,11735.8318537,79.995932513,3519.6741492,1213.45194437,215.946442366
2861.34423244,5990.54188615,11201.932396,461.267123466,4721.36433612,1065.52532561,581.654807193
1482.0557766,6508.62458475,11111.4249556,226.139894621,7701.93063489,781.461494002,121.138864605
699.518619538,5244.64993301,14757.3127073,990.012189211,3250.57291245,2047.49457834,132.197088871
428.994273774,6134.93412842,6306.36178967,585.772231891,4882.14707443,1823.91133981,580.113641546
-983.661425492,1112.02835501,11306.3813425,999.534575643,1826.9499801,1787.51351307,984.080812472
-170.649056441,3106.06667572,11531.337364,283.556623909,2478.13557865,1971.92720994,318.8628044
1863.07244562,2942.90340895,10507.7953956,254.328946943,1861.27965382,2036.43118628,699.275126966
-1982.2572182,2666.45933994,9972.98133334,823.233029932,3519.38841794,998.757365734,858.598883899
-243.7951577,4101.8202087,11307.9929836,747.939929624,1606.45583198,888.966372733,998.288019681
1150.4183378,2435.61236498,17677.3097475,75.0965257696,6645.24213624,882.325810252,585.766315999
493.971173535,9826.67214557,9229.59364,375.574823924,2865.53680084,988.697364154,257.67527357
-358.841299806,7202.39035821,7742.5563377,659.509475944,4525.10967658,767.941215146,271.339835349
483.139165895,3140.62858314,9828.75920694,686.571835691,4611.75387502,764.533926754,89.7415411223
-1079.29651253,2287.20454829,8399.87376368,176.52868697,3121.76060646,1051.26223328,982.317516669
1447.89736015,3768.66469237,8659.02890525,26.8988016619,2923.94168592,890.938109069,485.172738189
-340.699282544,14077.694378,11791.0843007,549.703451668,1816.13254131,1078.83897802,627.637066677
604.391205638,2124.85104142,7894.0245487,811.347781188,6689.43060526,880.122814918,863.007384475
529.896801986,8477.13564589,8058.25375928,916.826862737,3171.10433546,1160.25937982,913.058254544
1755.76665053,3903.56813998,12273.0055894,708.688680748,2162.83680184,989.700066276,507.620715779
1324.41392223,3341.26629713,11693.3467226,636.65484228,2962.47979257,974.965134996,399.216674594
-383.46511521,3599.40792764,9685.07640868,680.574229131,4054.24576685,1114.83654477,926.672234999
-1127.0637747,357.31956586,10186.3074668,42.0411316944,2739.14713064,1102.49449465,35.2076996111
1517.16158328,1286.49544361,10219.8999339,274.114546966,3318.41492713,548.765219644,487.863158459
1359.77220498,1239.43724151,10572.3352002,985.671487718,3306.18210549,831.430075258,6.56214043455
-1556.83411853,1190.94055241,8754.77220327,901.762193215,4096.31026236,806.994974621,205.974455683
-922.136147743,748.792823153,7793.22806098,214.240486076,2652.19901886,2230.09912874,620.193410337
-701.3347316,4363.76077424,14331.4505067,814.060563919,2528.80200544,2179.44128033,7.35741831824
-100.814679257,2180.24825543,11442.4313907,543.277850587,2155.34187883,1997.20156662,414.479252823
-376.40638693,2366.34443788,9872.50063509,432.567889814,4800.01552508,805.663906075,986.378317839
-709.515661373,2541.9033627,11039.3276573,681.30464,2724.93118454,1220.67157229,845.221646904
-995.311410208,1403.30874199,9260.3925413,327.830144679,3937.39349856,578.910947547,506.254386185
985.343184968,10338.3093081,9449.11980122,519.898080591,2183.77389108,1190.53563179,590.22230578
1221.20429958,514.183689795,7005.18780145,948.226401904,3590.75265869,1169.34164515,197.973994604
1517.2956492,1673.16438273,8084.25881954,178.391918956,1694.52271062,1908.98638475,838.515689672
670.00984696,4930.90957351,9442.20138182,471.192177102,3921.27087772,902.693025339,897.7042802
1560.58104748,6555.54371731,8904.63193799,991.922313267,2490.16135627,2420.94985354,112.816312808
1345.39864295,1894.78080148,8763.80126297,118.837273521,3560.55126388,1009.34003639,922.177846264
-180.996821448,2044.54030845,8128.54889324,310.804657712,2253.39495136,1859.55681598,837.884222744
-2346.47946033,596.452957836,8600.15090014,999.933186064,4370.53133372,1274.81254687,46.7897960538
-700.731062785,2095.93750656,11024.2823266,43.474871413,4099.76982797,638.363505846,342.68738143
611.362982721,1686.71550133,7997.35663129,738.10121314,2337.38269954,1348.67398477,417.27219175
-2006.49451938,2434.82949226,4985.51051193,937.65177237,5304.9292075,1531.44418082,143.686014747
79.7372928835,6625.15990016,10971.921868,425.678354937,389.405744279,818.079057553,766.227151844
459.344904311,14129.1188783,11855.1488324,0.390895965534,2807.9674273,699.415530986,760.360777713
-1688.05698167,9949.04825902,10017.9623558,749.120685984,3850.94000047,1771.11217813,28.0644432228
-1073.16337218,4334.98926897,9418.92383415,51.5513704618,1417.48184678,1024.36818564,711.112078705
-1496.36464431,5366.37080742,12199.6121748,496.075523395,2422.98957205,1896.80372432,344.855808159
637.057506628,2354.02681805,10811.3648281,137.665440692,3538.40134715,1209.90308284,237.837243826
459.978369334,1812.91419308,12298.514721,320.415191355,3866.50617544,1953.23914123,219.927993383
-723.935299106,4147.05707679,9170.23732199,752.818022251,3065.47094699,1820.10182605,314.051131302
-45.7037308957,8601.32636102,10063.228611,15.951426024,2541.87913839,801.139237408,732.24510469
280.965972621,1299.29339318,7391.53269775,822.467150788,2890.74833214,846.349672173,682.561507286
-1023.34956878,4251.3805029,12520.6679195,796.609480261,1137.41687754,1058.89976918,127.956125615
-552.622933208,809.636682124,3008.39048203,938.22468646,3356.00126137,1111.80385094,339.712751697
-749.906493363,6611.80276613,10236.6498291,807.917494602,2883.29348798,888.525696473,293.909583652
705.443884069,167.834696261,6245.15623513,690.197989528,4218.69927395,2557.56426442,687.034538817
-390.099461639,6497.9310065,9242.86387304,47.6259719577,2725.20290551,853.569451111,599.048007009
-371.478435432,1299.03210754,9993.38436591,340.528180575,5874.492462,1134.25794166,570.212292651
-36.4375980507,3532.61972214,10876.4195869,936.19810791,3029.61172472,1020.65420339,128.346903679
763.304254437,2874.62328426,10633.1008063,930.005499476,3560.86960658,770.094719998,713.538811967
-358.509416192,5417.29849578,11312.3873909,859.843624077,5505.80649751,815.85740924,11.4360223187
454.892456342,2328.48160155,10703.2066308,962.247915925,3917.93168869,1099.37128349,516.789185993
261.986126387,2704.12458522,10292.7092505,998.131776739,2773.62195912,1063.26450048,188.429333242
1711.79061904,3930.97979111,9740.26412454,278.708339685,4418.05782604,1520.68329502,108.23402103
170.509049681,5400.11341523,10838.7543429,4.42209008619,3488.77977927,1010.01190263,531.2231551
538.305074045,1632.072104,9935.39502956,256.577831159,2615.17938253,1784.16079663,475.246395536
-49.5720186618,1748.14796556,10166.9301114,187.391758117,2745.83867209,1690.00787786,923.936547406
514.961029433,915.377857494,7127.37493043,999.991963985,2597.46748719,1142.3077031,552.688415394
-2383.39891461,3451.00036325,9301.69019054,59.2417854688,1783.21836863,1000.92908663,292.180263142
-1144.59163865,2228.18265338,11051.7552967,143.760315174,2337.29217518,1854.04552347,526.569602112
990.883122587,7369.79970065,11440.199076,999.931008006,4304.49735678,1094.96019006,830.692211268
-101.551324353,452.830899621,9838.42526711,3.37817418667,2393.63413893,957.169927416,506.105361581
-668.900160344,4609.38583212,12064.40825,964.723069059,2656.30101342,790.035859691,119.065643698
-2075.42152085,1162.30890579,11108.9954403,714.358802356,3955.66391764,1515.77094777,927.617768719
233.126392585,4304.34879065,10159.1020169,146.224401982,4921.40622793,1489.87208816,207.992528365
-857.738549875,1953.36247347,8400.35774391,1.32137493563,2955.30988501,808.949140121,452.23910417
-451.687307647,3578.75881938,9430.14926559,475.925833154,3414.90376869,1078.66607773,968.732670452
-2903.98130294,1072.46454904,12479.2707954,940.80943096,5179.12530104,966.117868028,796.975976251
1521.01147333,4082.45703973,13251.4317114,40.1169235902,3801.74295173,988.858752723,29.0859523308
-2283.03880165,1651.11610929,10891.7187106,950.593698808,3779.06124328,1598.25284002,129.567679687
1329.89058309,1292.42462695,11787.7091699,968.62899817,1959.71396886,1635.45940692,552.105112435
34.2293894019,5152.21524212,11716.8617339,84.3697159478,5257.19603169,1778.07489182,678.080705649
817.324691182,3199.2147476,8531.61444549,803.843685042,5588.53432783,1422.66817209,716.959177283
297.320271268,536.981815495,8214.83725144,392.507524731,1240.76341169,1126.23323185,307.758144517
-1066.56553948,1340.61409814,10801.57732,312.572125675,4121.74970744,1023.37062233,521.78414642
-1167.00587017,1054.12074372,8596.44119109,873.241762426,3407.70408121,1415.59147206,464.524719094
-593.548402912,3980.04450916,9863.27025695,332.644373392,3477.37853663,756.3067758,591.11379478
-73.6766391254,4792.45141512,8939.92723276,730.616865014,4067.74937452,1373.40966236,819.674169113
628.391244535,787.115697138,9994.93676895,999.974656988,3975.35902691,1025.11833652,353.967959813
-766.739974779,6550.35758812,10256.3573289,421.146422262,2583.98866703,983.645715626,354.303640635
738.752123442,7803.48033174,9527.36048662,31.8948802772,5264.37511641,1161.35798594,598.508370049
-1541.44086962,2472.37670595,9462.01096058,538.406675235,4274.35903574,1024.73752139,148.46060129
1611.8028401,1052.09758318,11830.6841227,998.622314661,4491.82310303,799.378154632,809.704107531
-2662.15321836,480.773424141,8984.23228908,563.778180384,2621.666087,501.838312426,587.957012641
1380.11474484,6476.41371806,10922.5689192,981.643863208,1739.19940334,1311.22930637,53.9032572234
1011.1574829,440.644987534,11344.7187798,193.715038756,3940.15961441,974.71863039,816.260107172
258.128964003,1034.57847004,7254.04924878,407.993127059,3378.80024389,1160.52319788,418.961122624
2007.24480701,9642.86518784,8512.39217218,342.571695364,3739.77217337,693.245125612,620.42672942
-48.1105966492,3218.34955738,11225.407796,236.2269462,4234.96882465,1014.10131994,185.522990934
