id,age,employer_type,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,salary_over_50k
2690,37,Other-Govt,Associates,Married,Other,Husband,White,Male,0,0,99,1
2693,57,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,40,0
2694,35,Private,Prof-School,Married,Professional,Husband,White,Male,0,1902,60,1
2695,50,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Female,0,0,50,0
2696,45,Other-Govt,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
2697,37,Private,HS-Graduate,Married,Other,Wife,White,Female,0,0,35,0
2698,24,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
2699,58,Other-Govt,Bachelors,Not-Married,Professional,Unmarried,Black,Female,0,0,40,1
2702,31,Self-Employed,Masters,Married,Sales,Husband,Asian,Male,0,0,40,0
2703,60,Other-Govt,Masters,Married,Professional,Wife,White,Female,0,0,8,0
2704,61,Private,HS-Graduate,Widowed,Blue-Collar,Not-in-family,White,Male,0,0,40,0
2707,37,Private,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Female,0,0,42,0
2709,31,Private,Dropout,Married,Blue-Collar,Other-relative,White,Male,0,0,35,0
2710,23,Private,HS-Graduate,Never-Married,Sales,Not-in-family,Black,Female,0,0,30,0
2711,44,Other-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
2712,21,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,25,0
2713,57,Private,Associates,Not-Married,Other,Not-in-family,White,Female,2202,0,44,0
2714,24,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,50,0
2717,60,Other-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,0
2722,48,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,55,0
2724,42,Private,Masters,Married,Professional,Husband,White,Male,0,0,23,1
2725,17,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,5,0
2727,33,Private,HS-Graduate,Not-Married,White-Collar,Unmarried,Black,Female,0,0,40,0
2728,55,Private,Associates,Not-Married,Service,Not-in-family,White,Female,0,0,52,0
2734,62,Private,HS-Graduate,Not-Married,Service,Not-in-family,Black,Female,0,0,20,0
2736,57,Other-Govt,Bachelors,Married,White-Collar,Husband,White,Male,0,1902,40,1
2737,19,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Male,2176,0,35,0
2739,38,Other-Govt,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,20,0
2740,20,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,40,0
2743,24,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
2744,28,Other-Govt,Bachelors,Married,Professional,Wife,Black,Female,0,0,37,0
2745,51,Private,Dropout,Not-Married,Blue-Collar,Unmarried,Black,Female,5455,0,40,0
2747,38,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,40,0
2751,35,Private,HS-Graduate,Not-Married,Blue-Collar,Other-relative,White,Female,0,0,40,0
2752,37,Private,Associates,Not-Married,Admin,Not-in-family,White,Female,0,0,40,0
2756,24,Private,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,35,0
3803,54,Private,Bachelors,Married,Professional,Husband,White,Male,0,1977,40,1
3804,23,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
3805,58,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,60,1
3806,46,Private,Doctorate,Not-Married,Professional,Not-in-family,White,Male,0,0,40,0
3807,29,Private,Doctorate,Married,Professional,Husband,White,Male,0,0,45,1
3808,53,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3809,77,Other-Govt,Dropout,Married,Service,Husband,White,Male,0,0,8,0
3812,36,Private,Bachelors,Not-Married,Professional,Unmarried,White,Female,0,0,45,0
3815,64,Federal-Govt,Associates,Married,Other,Husband,Black,Male,0,0,40,0
3817,24,Private,Dropout,Not-Married,Service,Own-child,White,Female,0,0,35,0
3819,48,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,1485,55,1
3821,28,Private,HS-Graduate,Never-Married,Other,Not-in-family,White,Male,0,0,40,0
3822,31,Private,Bachelors,Never-Married,Sales,Unmarried,Black,Female,0,0,40,0
3823,34,Private,HS-Graduate,Never-Married,Service,Unmarried,Black,Female,0,0,40,0
3825,33,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,40,0
3826,47,Other-Govt,Dropout,Not-Married,Blue-Collar,Unmarried,Native American,Male,0,0,50,0
3827,27,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,0
3829,31,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,0
3830,56,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
3831,18,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,12,0
3833,27,Other-Govt,HS-Graduate,Married,Admin,Own-child,White,Female,0,0,40,0
3835,65,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,24,0
3836,21,Private,HS-Graduate,Never-Married,Service,Own-child,Black,Female,0,0,48,0
3837,22,Private,HS-Graduate,Married,White-Collar,Husband,Black,Male,0,0,40,0
3838,32,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
3839,42,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,35,1
5577,37,Federal-Govt,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
5578,36,Private,HS-Graduate,Not-Married,Service,Not-in-family,White,Female,0,0,20,0
5580,29,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Male,0,0,40,0
5581,42,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
5582,24,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,1974,40,0
5583,29,NULL,HS-Graduate,Never-Married,NULL,Unmarried,White,Female,0,0,35,0
5587,65,NULL,HS-Graduate,Widowed,NULL,Not-in-family,White,Female,0,0,8,0
5588,56,Self-Employed,Bachelors,Married,Service,Husband,White,Male,0,0,40,0
5589,54,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,50,1
5590,50,Private,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
5591,29,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,1
5592,32,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,65,0
5594,30,Private,Bachelors,Never-Married,Service,Not-in-family,White,Male,0,0,40,0
5595,30,Private,Bachelors,Married,Professional,Wife,White,Female,0,0,40,1
5597,23,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,40,0
5598,32,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
5601,33,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,50,0
5602,42,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,99,0
5604,40,Private,Doctorate,Married,Professional,Husband,White,Male,0,0,55,0
5608,42,Private,HS-Graduate,Married,Admin,Husband,Black,Male,0,0,40,1
8082,40,Other-Govt,Bachelors,Not-Married,Professional,Unmarried,White,Female,0,0,35,0
8083,19,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
8084,21,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,40,0
8085,36,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,3325,0,40,0
8086,46,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,40,0
8087,51,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,55,1
8088,27,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
8090,31,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
8092,32,Private,Dropout,Married,Service,Wife,White,Female,0,0,40,0
8093,41,Other-Govt,HS-Graduate,Not-Married,Service,Own-child,White,Male,0,0,12,0
8095,34,Private,Bachelors,Never-Married,Sales,Unmarried,White,Female,0,0,41,0
8096,28,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,50,0
8097,17,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,13,0
8099,47,Private,Dropout,Married,Blue-Collar,Wife,White,Female,0,0,40,1
8100,34,Private,HS-Graduate,Not-Married,Service,Not-in-family,White,Female,0,0,35,0
8101,45,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,2885,0,60,0
8102,58,Federal-Govt,HS-Graduate,Never-Married,Admin,Other-relative,Native American,Male,0,0,40,0
8103,75,NULL,HS-Graduate,Widowed,NULL,Not-in-family,White,Female,0,0,16,0
8104,18,NULL,Dropout,Never-Married,NULL,Other-relative,White,Female,0,0,15,0
8105,45,Private,HS-Graduate,Not-Married,Admin,Not-in-family,Black,Male,0,0,40,0
8106,32,Private,HS-Graduate,Married,Service,Wife,White,Female,0,0,40,0
8108,34,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,66,0
8109,49,Private,HS-Graduate,Not-Married,White-Collar,Unmarried,White,Female,0,0,40,0
8110,18,Other-Govt,Dropout,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,40,0
8112,41,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Female,0,0,45,0
8114,17,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,20,0
8115,58,NULL,HS-Graduate,Married,NULL,Husband,White,Male,3411,0,80,0
8118,44,Other-Govt,Bachelors,Married,Professional,Wife,Black,Female,0,0,36,1
8120,42,Other-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,0
8121,45,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Male,0,0,45,0
8122,25,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Male,0,0,40,0
8124,20,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,20,0
8125,27,Private,HS-Graduate,Never-Married,White-Collar,Unmarried,White,Female,0,0,40,0
8126,59,Private,Dropout,Widowed,Blue-Collar,Other-relative,White,Female,0,0,48,0
8127,18,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,20,0
8128,27,Self-Employed,HS-Graduate,Married,Service,Wife,White,Female,3464,0,35,0
8129,47,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,70,0
8130,67,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,2392,24,1
8131,33,Other-Govt,Dropout,Never-Married,Service,Own-child,White,Female,0,0,44,0
8132,63,Private,HS-Graduate,Not-Married,Service,Not-in-family,White,Female,0,0,30,0
8133,40,Private,Masters,Married,Sales,Husband,White,Male,0,0,40,0
8134,30,Private,Prof-School,Never-Married,Professional,Not-in-family,White,Male,0,0,40,0
8136,28,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
8139,49,Federal-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,41,1
8144,35,Private,Bachelors,Married,Sales,Husband,White,Male,0,1977,65,1
8145,66,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,16,0
8147,57,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
8148,25,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,0
8150,23,Other-Govt,Bachelors,Never-Married,Professional,Unmarried,White,Male,0,0,40,0
8152,18,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
8155,30,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,2051,40,0
8156,26,Private,Associates,Married,Professional,Wife,White,Female,0,0,40,1
8158,30,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,38,0
8162,26,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,10,0
8163,22,Private,HS-Graduate,Never-Married,Service,Own-child,Asian,Male,0,0,24,0
8164,47,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,0
8167,50,Other-Govt,HS-Graduate,Married,Other,Husband,White,Male,7298,0,40,1
8169,58,Self-Employed,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,20,0
8170,56,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,0
8172,34,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,3411,0,80,0
8173,45,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,7298,0,40,1
8174,30,Private,HS-Graduate,Not-Married,White-Collar,Not-in-family,White,Female,2354,0,40,0
8176,52,Other-Govt,HS-Graduate,Widowed,Service,Not-in-family,White,Female,0,0,20,0
11792,31,Federal-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,53,0
11795,35,Private,Associates,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,0
11800,35,Private,Masters,Married,Professional,Husband,White,Male,0,0,60,1
11801,52,Self-Employed,HS-Graduate,Not-Married,White-Collar,Not-in-family,White,Male,0,0,60,0
11805,26,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,0
11806,33,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,0,40,0
11808,47,Private,Bachelors,Never-Married,Sales,Own-child,White,Male,0,0,40,0
11809,33,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
11810,28,Private,HS-Graduate,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,48,0
11812,67,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,0,2174,40,1
11815,42,Self-Employed,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,45,0
11816,53,Private,Doctorate,Married,Professional,Husband,White,Male,0,0,20,0
2988,42,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,0,0,45,0
2989,50,Self-Employed,HS-Graduate,Married,Sales,Wife,White,Female,0,0,30,0
2991,55,Private,Dropout,Married,Service,Husband,Black,Male,0,0,40,0
2994,25,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Male,0,1741,40,0
2996,59,Private,HS-Graduate,Not-Married,Sales,Not-in-family,White,Male,0,0,56,0
2997,36,Other-Govt,Masters,Never-Married,Professional,Not-in-family,Black,Female,0,0,40,0
2998,25,Private,Associates,Married,Sales,Husband,White,Male,0,0,45,0
2999,19,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,20,0
3001,51,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,55,1
3002,31,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,36,0
3003,21,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
3004,36,NULL,Dropout,Married,NULL,Husband,White,Male,0,0,40,0
3005,51,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,35,0
3006,39,Federal-Govt,Associates,Never-Married,Admin,Unmarried,White,Female,0,0,40,0
3007,34,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,2051,40,0
3008,38,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,43,0
3011,29,Other-Govt,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
3012,25,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,40,0
3015,21,Private,HS-Graduate,Never-Married,Admin,Not-in-family,Black,Female,0,0,20,0
3016,34,Other-Govt,Dropout,Married,Service,Wife,Native American,Female,0,0,30,0
3017,53,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,1
3018,59,NULL,HS-Graduate,Widowed,NULL,Not-in-family,White,Female,0,2205,40,0
3019,32,Self-Employed,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,1980,80,0
3022,61,Private,HS-Graduate,Widowed,Service,Unmarried,White,Female,0,0,40,0
3024,32,NULL,Prof-School,Married,NULL,Wife,White,Female,15024,0,50,1
3025,26,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,42,0
3026,37,Self-Employed,HS-Graduate,Not-Married,Sales,Own-child,White,Female,0,0,40,0
3028,59,Other-Govt,Bachelors,Never-Married,Professional,Other-relative,Black,Female,0,0,35,0
3029,28,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,50,0
3030,39,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,99,0
3031,25,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,4101,0,40,0
3032,45,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
3033,30,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
3034,61,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3035,52,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3036,54,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3037,54,NULL,Dropout,Married,NULL,Husband,White,Male,0,0,16,0
3038,45,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,44,0
3040,36,Self-Employed,Prof-School,Married,Professional,Husband,Black,Male,15024,0,75,1
3041,49,Private,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,43,0
3518,45,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,60,0
3521,44,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,0
3522,42,Self-Employed,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
3524,22,Private,Masters,Never-Married,Sales,Other-relative,White,Female,0,0,21,0
3525,19,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Female,0,0,20,0
3526,25,Private,HS-Graduate,Never-Married,Blue-Collar,Unmarried,White,Female,0,0,40,0
3528,33,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,1
3531,48,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,60,1
3533,42,Self-Employed,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,1
3535,25,Private,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,50,0
3536,41,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,0,65,0
3537,66,Private,HS-Graduate,Never-Married,Other,Not-in-family,White,Female,0,0,15,0
3538,59,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
3539,29,Other-Govt,Masters,Never-Married,Professional,Not-in-family,Black,Female,0,0,35,0
3540,29,NULL,Dropout,Never-Married,NULL,Not-in-family,Black,Male,0,0,40,0
3541,44,Self-Employed,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3543,41,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,42,1
3545,37,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,15024,0,50,1
3546,70,Other-Govt,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,22,0
3549,47,Private,Bachelors,Married,Professional,Wife,White,Female,0,0,40,1
3550,21,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Male,0,0,30,0
3551,72,Private,HS-Graduate,Widowed,Service,Not-in-family,White,Female,0,0,35,0
3552,56,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
3553,52,Other-Govt,HS-Graduate,Not-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
3555,63,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
3557,27,Private,HS-Graduate,Married,Admin,Own-child,Black,Female,0,0,40,0
3558,60,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,45,0
3562,38,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,1
3563,39,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,45,1
3564,56,Private,Masters,Not-Married,White-Collar,Not-in-family,White,Female,0,0,40,1
3567,29,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,40,0
3568,56,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,1
3569,49,NULL,HS-Graduate,Not-Married,NULL,Not-in-family,White,Female,0,0,40,0
3570,29,Private,Associates,Married,Professional,Husband,White,Male,0,0,40,1
3571,25,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,0
3572,47,Private,HS-Graduate,Widowed,White-Collar,Not-in-family,White,Female,0,2444,50,1
3573,44,Self-Employed,Bachelors,Not-Married,Sales,Not-in-family,White,Female,27828,0,60,1
3574,27,Private,HS-Graduate,Never-Married,Blue-Collar,Other-relative,Black,Male,0,1719,40,0
3575,47,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,0
3576,47,Private,Dropout,Never-Married,Admin,Unmarried,Black,Female,0,0,40,0
3580,40,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,30,0
3581,30,Private,HS-Graduate,Not-Married,Admin,Unmarried,Black,Female,0,0,40,0
3582,29,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,0
3586,54,Self-Employed,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,0
3590,61,Other-Govt,HS-Graduate,Married,Professional,Husband,White,Male,0,0,30,1
3591,49,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
3593,29,Private,HS-Graduate,Never-Married,Blue-Collar,Unmarried,Black,Male,0,0,40,0
3594,39,Private,HS-Graduate,Married,Sales,Husband,Black,Male,0,0,40,0
3595,22,Private,Associates,Never-Married,Service,Other-relative,White,Male,0,0,40,0
3597,32,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,1485,40,0
