zipf0.01,zipf0.5,zipf1,zipf1.5,zipf2,zipf2.5,zipf3
1159,1,2,1,1,1,1
229988707773559,42,1,1,1,1,1
1143624698418793856,11,2,1,1,1,1
67296664,3,2,1,1,1,1
35955,15,1,2,1,1,1
274126,2,5,1,1,1,1
696633,1,1,1,1,1,1
42138,3,1,1,1,1,1
1476,15,3,1,1,1,2
109631,3,1,1,2,5,1
2951946949827179,3,5,2,1,1,1
127086,2,2,1,2,1,1
1874291820251888384,75,2,1,1,1,1
8510,1,1,6,1,1,1
437001911034794,3,11,1,1,1,1
701,1,2,2,1,1,2
289318023508480,1,1,1,1,1,1
20,10,1,1,1,1,1
24435526276,38,1,1,1,1,1
5549380,1,1,1,1,1,1
1493,5,12,1,1,2,1
219787412047683,18,1,1,1,1,1
16,43,1,1,1,1,1
248534,3,2,3,1,1,1
226353315044343360,2301,2,1,1,1,1
164456480896273,2,11,1,1,1,1
162924602469,4,3,14,1,1,1
73,5,4,1,1,1,1
53287297043469,2,1,1,1,1,1
1463,1,1,4,1,1,1
6514287,23,3,1,1,1,1
190870831606,1,1,4,1,1,1
30908063702822,9,2,1,3,1,1
1,7,1,1,1,1,1
541078,1,1,1,1,1,1
48602167121411648,1,5,2,1,1,1
2895876089672212,2,6,1,1,2,1
5,2,2,2,1,1,3
2,1,1,1,1,1,1
18137052475,9,3,1,1,1,1
2528380,1,2,1,2,1,1
7624753532661,3,1,1,1,1,1
8,6,1,1,1,1,1
8,2,4,1,1,1,2
9,6,5,2,3,1,1
38721,20,1,1,1,1,1
11,19,1,1,2,1,1
71538,13,1,12,1,1,1
35,3611,1,1,1,1,1
7231,2,6,2,1,2,1
33,4,2,1,1,1,1
1955158393,1,3,1,1,1,1
136,2,1,2,2,5,1
504782,1,1,2,1,1,1
6360214375155193856,1,1,1,1,1,1
12876838394765,162,1,1,1,1,1
1388131155452136,2,1,20,2,1,1
904054530705,3,85,2,1,1,1
14116,36,3,1,1,1,1
111123748554967,4,2,1,6,1,1
20230369780954308,4,1,1,1,1,1
321166691728955,4,1,1,1,1,1
21403386422,3,1,1,1,1,1
1937837510792387,1,1,1,1,2,2
804515486101567104,23279,2,1,1,1,1
138279414175277,1,2,1,4,1,1
22,1,2,2,1,1,1
6105472019436567,1,1,1,1,1,1
190285133,2,2,1,1,1,1
1568,1,1,1,1,1,1
15676544069903,1,1,1,1,1,1
31777142949635412,1,2,2,1,1,1
12266667490,5,2,1,2,1,1
5921484672787,15,1,1,1,1,1
3860527,1,1,1,1,1,1
5187,2,9,2,2,1,1
13578329704753846,1,20,1,1,2,1
9697199,9,1,2,1,1,1
2,1,1,2,1,1,1
1101389875130863,23,2,1,1,1,1
1200156560107,1,1,1,3,1,1
10,5,11,1,1,1,1
62955120458044,3,1,2,1,1,1
92099780497038,2,1,2,1,2,1
20515694650,9,1,1,1,1,2
1,6,1,1,1,1,1
143930817,9,7,7,1,1,2
30,3,1,1,10,1,1
25,2,1,1,1,1,1
29749445214,1,1,1,1,1,2
6802225,6,1,1,1,1,1
2750596300589,41,5,1,5,1,1
4668908982088178688,953,1,1,2,1,1
241814379251191,29330,1,1,1,2,1
1056524421515,1,1,1,1,1,1
3591533992,81,1,2,3,1,1
7525799545,3,1,1,1,1,1
241590582962,1,1,1,1,1,1
361704828945,1,1,1,1,1,1
8417,2,5,4,1,1,1
419,70,1,2,1,1,1
23,5,1,1,1,1,1
394194932,3,1130,2,1,1,1
1,377,2,1,3,1,1
2359209169412482560,5,15,2,1,1,1
2882,2,1,1,1,1,1
53465622732994008,2,1,2,1,1,1
2721811718,2,1,1,1,1,1
1783217,3,1,1,4,1,1
10339806270093430,64,1,2,2,1,1
679,1,4,1,1,1,1
526538,8,4,4,1,1,1
100390892799933072,2,27,1,1,1,1
335573509056,1,5,1,2,1,1
45883143,1,1,1,1,1,1
1957876,99,2,1,2,1,2
499713953,6,2,1,1,1,1
151755310696228224,1,3,1,1,1,1
325,1,2,1,1,1,1
150781762,2,1,2,1,2,1
281345466740145024,1,1,1,1,1,1
5396317,1,6,1,1,1,1
117811978709591232,1,3,1,1,1,1
23209,4,1,3,1,1,1
386254,5,3,1,1,1,1
603922534195,6,1,2,1,1,1
111482475,6,1,1,3,1,1
345850416,1,1,1,1,1,1
1020096084122,5,1,1,1,1,1
221243350594472,3,1,2,1,1,1
584090925659,6,1,1,1,1,1
111248442981245568,1,1,1,1,1,1
235,491,2,1,1,1,1
5199770812557257,78,1,1,1,2,1
76119021190417376,40,10,1,1,2,1
330,18,1,2,1,2,1
245,2,1,1,1,1,1
2670637507446,1,5,14,1,1,1
1048888290485261,1,1,2,1,1,1
224238105814601568,1,2,1,1,1,1
119398419967,2,1,1,1,1,1
141329260279910304,1,1,1,1,2,1
8798492615647544320,2,1,3,3,1,1
10,2,4,1,1,2,1
3852756084922,1,11,1,1,1,1
1,2,1,1,1,1,1
1096409,123,2,1,1,1,1
3003970689759299,1,1,1,1,1,1
2135798437,519,1,1,1,1,1
63,17,6,6,1,1,1
13568690,3,1,3,1,1,1
282599,11,1,1,1,1,1
320880280,2,1,1,1,1,1
4908475286888766464,1,1,1,1,1,1
2683595541894416896,4,1,1,1,1,1
69362014007383688,1,2,1,1,1,1
1743,1,2,1,1,1,1
136962420,1,6,1,1,1,2
1868,2,1,3,1,1,1
765952805968319872,2,1,2,2,1,1
3849525912,1,3,1,2,2,1
31,2,7,1,1,1,1
632324951084,1,5,1,1,1,1
7596490706636844032,1,2,7,1,1,1
13823464939728,2,1,1,1,1,1
921693145580472832,2,1,2,1,1,1
7516926,20,2,1,1,1,3
136002225611656,4,1,1,2,1,1
3,9,1,1,1,1,1
12126,7,2,3,1,1,1
1005,1,3,16,3,1,1
3374361,13,1,1,1,1,1
5731419102833353728,1,1,1,1,1,2
8065,14,1,2,1,1,1
144013307261,1,4,3,1,1,1
4086666271,45,2,1,1,1,1
1028469,3,3,1,1,1,1
160319084696,3,1,1,1,1,1
23783076,1,1,1,1,1,1
18892070426,9,1,2,3,1,1
13,1,1,2,1,1,1
18510647,13,8,1,1,2,1
3834,1,5,2,1,1,1
3414049,2,3,1,1,1,1
186584400433426400,1,2,1,1,1,1
152831,3,3,1,1,1,1
2158144764212,3,1,1,1,1,1
2,11,1,1,1,1,1
103498886866,4,1,2,1,1,1
3779362907468738,1,1,1,2,1,1
1024927178056,2,2,1,1,1,1
4769514530574721,9,2,1,1,2,1
1035466929744,1,1,1,1,1,1
51160936,1,1,1,1,1,1
284902925,1,1,8,1,1,1
1935028171718921984,1,1,7,1,1,1
46809904815,6,6,1,1,1,1
27382,70,2,1,1,1,1
28931,1,1,1,1,1,1
888358334325053,265,1,2,1,1,1
288,1,3,1,3,1,1
66772411500303,2,4,1,2,1,1
90116049174364480,4,1,1,1,1,1
10770582699,1,1,1,1,1,1
52032336943,10,2,1,1,1,1
1695,1,1,1,1,1,1
2,2,1,1,1,1,1
8152,1,5,1,1,4,1
1403259720869563,9,4,1,1,3,1
1,1,1,2,1,1,1
6359584,3,1,1,1,1,1
194973369739671,1,3,1,2,1,1
1218,4,1,7,1,1,1
169777207786761,7,3,4,1,1,1
173395649651401,177,10,2,1,1,4
28749849468,1,1,1,1,1,2
967,2,1,1,1,1,1
111260039911664,1,1,1,1,1,2
105836652,4,1,1,2,1,1
8,2,1,1,1,1,1
5358817236508,2,2,1,1,1,1
7754216956489847,2,1,1,2,2,1
46778304340380,1,5,2,1,1,1
4,1,1,1,1,1,1
968048880346415,8,1,1,1,1,1
219408207526976,5,5,1,1,1,1
11663,4,1,1,1,1,1
34,1,1,1,1,1,1
1549646,1,4,1,1,1,1
120307774550,2,1,1,1,2,1
5813308575,1,3,1,1,1,1
225329,41,2,1,1,1,1
1872071066549320,2,1,1,2,1,3
8701845826712,11,1,1,1,1,1
213,1,7,1,1,2,2
1362502,5,1,8,1,1,1
771646061,4,2,1,5,1,1
100696420,4,2,1,1,1,1
8,10,1,3,1,1,1
300794,8,1,43,1,1,1
104974112258557,3,2,1,3,1,2
9162341,3,1,1,1,1,1
2933647021829378048,93,1,1,1,1,1
5,4,37,2,1,1,1
1137754,2,1,6,2,1,1
3795200703876775,2,1,1,1,1,1
93405643945204,1,1,1,1,1,1
52097157058,2,1,4,1,1,1
334,3,3,2,1,1,1
2457644150310,2,1,1,7,1,1
2493502731139200512,1,41,1,1,1,1
938830466607872768,12,1,1,1,1,1
14537128875806598,1,38,2,1,1,1
2975794,5,1,1,1,1,1
77999,7,2,1,1,1,1
1661535217865495040,3,1,10,2,1,1
40,5,1,1,1,1,1
207,5,4,1,1,1,1
6569402,1,4,1,1,1,1
171989335486947872,2,1,2,1,1,1
3433346570933,19261,1,1,1,1,1
57876530,1,6,14,1,1,1
135885559756546,3,4,2,1,1,1
1,103,4,4,1,1,1
2742471,3,6,1,1,1,1
971317,9,4,1,1,1,1
585,1,2,1,2,1,1
2,2,1,1,1,1,1
1090802221136,6,3,1,1,1,1
11421871627,3,1,4,1,1,1
2175959342,2,3,1,1,1,1
2670138,1,8,1,1,1,1
389689938,8,1,1,1,1,1
11923326436,1,2,1,4,1,1
2542,2,2,1,2,1,1
1107122163439,12,10,8,1,1,1
1841992677795670016,1,5,4,2,1,1
1036039916497526,6,1,1,1,1,1
74509474621,1,1,1,1,1,1
74126856,7,1,1,1,1,2
104062221786293,19,1,1,1,1,1
31839349667349420,11,1,1,2,1,1
3,2,4,1,1,1,1
919820406,6,1,4,1,1,1
5352877184,87,6,2,1,1,1
6437500648849539072,6,2,1,1,1,1
207145304,1,1,1,1,2,1
433892498200865472,13,3,1,1,2,1
159031678,5,23,3,2,1,1
432101135,40,1,1,1,2,1
134410150,2,1,2,1,1,1
14597291775,8,1,1,3,1,1
1479168789234965,693,1,1,6,1,2
4545658811355147776,1,1,1,1,1,1
11845550537873580,1,6,1,1,1,1
1913207,6,3,1,1,1,1
2,10,2,3,1,1,1
544920880695,2,1,2,1,1,1
7663179269708789,1,1,1,1,1,1
173024,1,6,2,3,1,1
2537448,1,3,5,1,1,2
33963182449399256,2,1,6,1,7,1
442316,33,1,1,1,1,1
1041,1,3,1,1,1,1
136831,1,1,1,1,1,1
10,1,2,3,2,1,1
217596237851249,3,3,1,1,1,1
7321736831110404,3,5,1,1,1,1
28349239880540140,1,1,2,1,1,1
7,1,1,1,1,1,1
24,113,1,1,1,1,1
4482670789583,72,2,1,1,2,1
1850,3,5,1,2,1,1
25,3,3,2,1,1,1
10,213,1,1,1,1,1
849935916284080,9,1,1,1,1,1
330,79,1,1,1,1,1
1700183,1,1,1,2,1,1
1770990218,9,3,5,1,1,1
3603280169785770,1,1,2,1,1,1
45,42,10,2,1,1,1
171151963412387,12,34,1,1,1,1
26064,1,2,1,1,1,1
15053,3,1,1,1,2,1
3199142705211146,1,1,1,1,1,1
6394213,1,1,1,1,1,1
100907405671126,7,2,1,1,1,3
45599001,3,28,1,1,1,1
7172344,1,5,2,1,1,1
420,1,1,8,1,1,1
2103264828523898,3,1,2,1,1,1
7114297461450,1,1,3,1,1,1
24,11,1,1,1,1,1
2753,1,1,1,1,1,1
17,5,1,1,3,1,1
1337540,4,1,1,1,1,1
46,2,1,1,1,1,1
15518858,1,3,1,1,1,1
7379233529,7364,6,1,1,5,1
2776102371001,1,1,1,1,1,1
43544422452926,1,1,2,1,1,1
191016289380,2,1,2,1,1,1
22331119980188,1,1,1,1,1,1
652326107,1,1,1,1,1,1
9576,1,4,1,7,1,1
815591019,7,1,1,1,1,1
1233059689485096,6,3,3,1,1,1
1375257,2,11,1,1,1,1
1334887695612600832,3,1,1,1,1,1
216734377578160,1,1,1,1,1,1
48,18,1,8,2,2,1
12130261158043618,2,1,1,1,1,1
1040499636822297600,210,1,1,1,1,1
304471376766750,2,1,2,1,5,1
18389215022996,1,8,123,1,1,1
238254422149021,1,3,1,1,2,1
7,4,1,2,1,1,1
22375,2,1,1,1,1,1
59333018228175744,2,1,1,2,1,1
642080341152,3,5,1,1,1,1
8852898,6,1,1,1,1,1
646443358901,102,2,2,1,1,1
1035395757797945,1,1,1,1,1,1
20065,2,1,1,2,1,1
22182310581,6,1,23,1,1,1
22485230382209,4,1,1,1,1,1
3494190851865937,4,1,1,1,1,1
4092,7,1,1,1,1,1
3228622366,4,3,2,1,1,1
2620105881616860,11,2,1,1,1,1
22199,2,2,3,1,1,2
289337037156922112,3,3,2,1,1,1
12,33,1,2,1,1,1
1343053687085484288,492,1,2,2,1,1
1203348667552594,2,1,1,1,1,1
854270585293,178,1,2,1,1,2
30849900780731656,10,1,1,1,1,1
4839321,11,1,1,1,1,1
199227110399,101,1,1,1,1,1
74,1,4,2,1,1,1
5851367,73,1,1,1,1,1
68421613856520632,1,1,1,4,1,1
2,8,1,2,1,1,1
554192259835,2,2,1,1,1,2
13843768839742938,1,1,1,1,1,1
4503526013,2,1,1,1,2,1
1119763124168,2,2,1,1,1,1
22561587761449884,28,1,1,1,5,2
5403830129758,162,1,1,1,1,1
1697,44,1,2,2,1,1
10371154,1,1,1,1,1,1
125216,6,1,1,1,1,1
30,592,1,1,1,1,1
21,6,3,1,1,1,1
323328119304173,1,1,1,1,1,1
307188,73,1,1,1,1,4
192263,45,34,1,3,1,1
66654736353998560,1,1,1,1,1,1
6,8,2,1,3,2,1
679573511,4,3,2,1,1,1
52134427652270632,1,1,1,1,1,1
154810310609,45,5,1,1,1,4
48130631691,16,2,1,1,1,1
11343662955083290,1,1,1,1,1,1
818,1,13,1,1,1,1
6594686,3,9,1,1,1,1
5828,5,1,1,1,1,1
58,455,1,1,2,1,1
58203,1,1,1,1,1,1
464614396247151104,1,1,1,1,1,1
18323370643,1,1,1,1,1,1
2500,2,2,3,1,1,1
2436489,3,2,1,1,1,1
74328281863484464,3,2,3,1,2,1
2444306181821,7,1,1,1,1,1
4556755842246932,17,1,1,1,1,1
9202252,3,1,1,1,1,1
4992,4,1,1,1,1,1
85,3,2,1,1,1,1
2278,16,1,1,2,1,1
34098744483351148,2,1,1,2,1,2
194970345149,1,1,1,1,2,1
1,2,1,1,1,1,1
537591194143,34,1,2,1,1,1
411,1,1,1,1,2,1
381653084094,1,1,4,1,1,1
3,1,2,2,2,1,1
433511286,30,2,1,1,1,1
11943843270847,2,5,1,1,1,1
1443314685,531,5,2,1,1,1
257222,1,3,2,1,1,1
1,1,1,1,1,1,5
5384454424638956,137,2,1,2,1,2
1123260292137815936,1,1,1,1,1,1
538423143519,556,1,1,11,1,1
115362089461598,2,2,1,1,1,1
1303734760000820,1,1,1,2,1,1
104304,651,2,1,1,1,1
4115130845882145792,145,1,1,1,1,2
6557046637668130,36,1,2,1,1,1
100741189389,1,1,1,1,1,1
11951264,1,5,1,1,1,1
5166,3,1,1,1,1,1
113185,1,15,1,1,2,1
9586,1,1,1,2,1,1
14135256,1,2,8,1,1,1
325838,1,6,1,2,1,1
5587173510276179,1,1,1,4,1,1
18,1,1,1,1,1,1
20684,3,1,1,2,1,1
220771840758,1,1,3,2,1,1
152808161942,603714,2,2,3,2,1
239,5,1,5,1,1,1
6444844701231518,3,1,1,1,1,1
70060530,22,1,4,1,1,1
13666,5,2,1,1,2,1
2647673,1,1,1,1,1,1
63295246966,7,4,2,1,1,1
805859648977,1,1,1,1,1,3
12975825,8,1,1,1,5,1
10663895701001282,1,9,1,6,1,1
10587232328,31,2,1,1,1,2
945467,76,4,1,1,1,1
846380328180,1,2,1,1,1,1
7,3,1,1,1,1,1
31548703459810496,11,1,1,1,1,1
2394,1503,1,2,2,1,1
36,1,1,3,2,1,1
4560778,1,3,1,1,1,2
44,14,3,1,1,1,1
40544559842968,4,1,1,1,1,1
2846364010242436,1,6,11,1,1,3
588284975766010368,1,1,6,1,1,1
4523294648250198,1,4,2,1,1,1
8368305450435,1,1,1,2,1,2
67161195847,8,1,1,1,1,1
24,6,1,10,1,3,1
35731,5,2,1,1,1,1
2774806825200,3,2,1,2,2,1
13221,18,4,2,1,1,1
149846204153898,1,1,1,1,1,1
3350854383106853,1,1,1,1,1,1
1052836262381351,54,1,1,1,1,1
1936341,95,1,1,1,1,1
234219238,48,1,1,1,1,1
102591,1,1,3,1,1,1
542205106331403,2,4,1,1,1,1
30087070930,4,3,10,4,1,1
96914673118938,2,11,1,1,1,1
1587808320239,42,3,2,1,1,1
14342849310507240,1,1,3,1,1,1
145419989,1,1,1,1,2,1
475018144812816,53,2,1,1,1,1
5044144,1,1,1,1,1,1
30,9,2,1,1,1,1
2639408270722383360,1,3,1,2,2,1
38963145420038,6,1,1,1,1,2
116734993,1,1,5,1,1,1
1255932146,9,1,2,1,2,1
7,1,4,1,1,1,1
783920332517003,5,1,1,2,1,4
8315039,1,3,1,2,1,1
19276676,27012,1,1,1,1,1
280523892,2,1,1,1,1,1
5998108,2,2,1,2,1,1
92959078266423,27,1,1,3,1,1
26997602,1,1,2,1,1,1
1619,1,2,1,2,1,1
2335,1,1,2,3,1,1
1329,1,1,3,1,1,3
5021149035655870464,2,1,2,1,1,1
406,5,1,1,1,1,1
10023383672332,17,1,1,1,1,1
767657905086315008,8,5,4,1,1,1
1817895258241142,154,1,2,1,1,1
703128,1,2,1,1,1,1
248927492,2,1,1,1,1,1
18799455,1,1,5,1,1,1
2543691877720072,1,2,1,1,1,1
14217994891112104,8,4,1,1,1,1
140049959088452320,6,5,1,1,1,1
1739357513267078656,4,1,3,1,3,1
3348994049965616128,342,1,1,1,2,1
1,10,1,1,2,1,1
1,1,2,1,1,1,1
15,3,7,3,1,1,1
534387469732023,1,1,2,1,1,1
1591648,2,1,1,3,1,1
3206,2,2,1,1,1,1
1138315516,4,30,1,1,1,1
5553,1,1,1,2,1,1
26733,1,1,1,1,1,1
29,1,2,1,1,1,1
130344965944357,2,1,2,1,1,1
98221,8,42,1,1,1,1
9534513,1,1,2,1,1,1
51,4,1,1,1,2,1
798856,12,7,1,1,1,1
1,1,1,1,2,1,1
82195314262099,6,2,1,2,1,1
45726,3,1,1,1,1,2
1041406,1,10,1,1,2,1
3,10,1,1,1,1,1
71661095418299,1,1,1,1,1,1
18568,1,4,1,1,1,1
3855611154,1,1,1,1,1,1
1,6,1,1,1,1,1
4796245038,5,1,1,1,1,1
3103840679064217,1,2,1,1,1,1
34048,117,1,1,1,1,1
425074,2,3,1,1,2,1
949713849152,1,2,1,1,1,1
257370867791449,8,6,1,1,1,1
35840290172606,1,3,1,1,1,1
2078,89544,2,1,1,1,1
329398984705277504,1,1,1,1,1,1
135938461,1,1,2,35,1,3
164097582438869,1,1,6,3,1,1
446735306671803,2,3,1,2,1,1
2927254480632428032,461,1,1,1,1,1
10282065067802,1,1,2,2,1,1
440119,10,4,1,1,3,1
60,1,1,1,1,1,1
19050,2,1,1,1,1,1
565900024055156864,1,1,1,1,1,1
859884969,1,4,2,4,1,2
26,1,5,2,1,2,1
15737217,4,2,1,2,1,1
673130946348555520,1,2,2,1,1,1
6591730431763490816,1,1,1,1,1,1
33,1,1,1,1,1,1
5357527104,16,1,1,1,1,1
1,1,1,8,1,1,1
42359131076,6,1,1,1,2,1
265372,2,1,2,1,1,1
24665881152,2,3,1,1,1,1
136731686065470,8,1,1,1,1,1
791,1,1,2,1,1,1
606811831,11,3,1,1,1,1
723195980361897856,27,1,1,2,1,2
6838534704,5,1,1,1,1,1
5187920667,1,1,1,1,1,1
83120626103994,8,1,2,1,1,1
390931205981868224,142,11,3,1,1,1
890761516140,2,1,3,1,1,1
2,14,1,1,1,1,1
1,3,2,1,4,1,1
125448,2,1,1,1,1,1
731046,2,1,1,1,2,1
86709640275641,1,5,1,3,1,2
23325779539296,1,2,1,1,1,1
115944708743115,3,2,1,1,3,1
289140,14,2,1,1,1,1
23947636613031828,1,3,17,1,1,1
90257407228700416,1,8,2,1,1,1
170567129630698848,214,5,1,1,3,1
3978452262013,3,3,2,1,1,1
39,8,1,1,1,1,1
15,1,1,1,1,1,1
12,14,1,1,2,1,1
260063876113492512,2,4,3,1,1,1
160538953076422,2,2,1,3,1,1
2463,4,1,2,1,1,1
346463280167938,4,8,1,1,1,1
693703304311580,1,1,2,1,1,1
11963019152671,2,1,1,1,1,1
125,1,1,1,1,2,1
4339,16,1,1,1,1,1
4853441,1,3,1,1,1,1
449312656,1,2,1,1,2,1
563911188487,4,1,1,1,1,1
505823969332314176,1,1,2,1,1,1
643361606,7,8,1,2,1,1
6308684,22,1,1,20,1,1
122898337168,1,1,1,1,1,1
504640096,1,1,1,1,1,1
1101075435259070720,6,1,1,4,1,1
12,1,1,2,1,1,1
712368116,2,2,2,1,1,1
118454298,61,1,1,1,1,1
4948,1,3,1,1,1,1
149768,1,1,1,1,1,1
3953,1,1,1,1,1,1
3,1,1,1,1,1,1
21899816201,1,4,1,1,1,1
660913692976467,2,1,7,2,1,1
1,9,1,1,1,1,2
582354853125574912,1,46,2,3,1,1
6248,4,1,1,1,1,1
3154830847684617728,253,1,1,1,1,1
1008398427957002,2,1,3,17,1,1
572,56,1,1,1,1,1
53484750,2,1,3,1,1,1
2,3,1,1,1,1,1
162424407,19,1,9,1,1,1
1469,1,1,1,1,1,3
1187084231791806,8,2,1,15,1,1
12650584379916614,2,21,2,1,1,1
33555,10,1,1,1,1,1
58542315371,69057,1,1,2,2,1
42998426692353,1,1,1,1,1,1
1467,20,3,2,1,1,1
13257772,2,5,2,2,1,1
111369554539159600,3,1,1,2,3,1
31295594173,56,1,2,1,1,1
23447276,24,2,1,4,1,1
30,90,1,1,1,1,1
12485,1,1,1,1,1,1
31090356045,1,3,1,4,1,1
28409489,138,2,10,1,1,1
7059365,1,1,1,1,1,1
35,5,1,1,1,1,1
3091562786379,66,3,1,1,1,1
5388089,160,1,1,1,2,1
781881450040343,6,1,1,1,1,1
102,3,4,1,1,1,1
251650000911759104,3,5,2,1,1,1
89148,2,6,1,1,1,1
373,1,1,1,1,2,1
1415,9,1,1,1,1,1
96083861209100,1,1,2,1,1,1
18771182164,5,1,1,3,1,1
5377,2194,1,1,1,1,2
7162171,19,1,1,1,1,1
8,57,3,3,1,1,3
4268,1,1,4,1,1,1
486115201969783616,6,1,3,2,1,1
88194,2,2,2,3,1,1
181458,20,44,2,2,2,1
737,1,1,1,1,1,1
395666,55,1,1,1,1,1
1181421184446,20,1,4,1,1,1
557622450,2,1,1,2,1,1
35162249,7,1,2,1,1,1
2901596569132,13,1,1,1,1,1
8003936909046355,2,1,1,2,1,1
3803,12,1,2,1,1,1
3,12,1,2,1,1,1
272186380,1,1,1,6,1,1
28,138,1,1,2,1,1
13433378,5,3,1,1,1,1
23194184205745824,575,1,7,2,1,2
1790034968935727,2,1,1,1,1,1
110774,2,4,21,1,1,1
36551844272,52178,9,1,1,1,1
50984379,1,1,1,1,1,1
52961091562,4,1,1,1,1,1
1,1,2,1,1,1,1
88,18,2,1,1,2,1
9144453618649378816,1,2,1,3,1,1
28567670,1,1,1,1,1,1
15754,2,1,1,1,1,1
1433912795872499968,1,1,12,2,1,1
333286799571063,148,1,1,1,1,1
34,1,1,1,1,3,1
14783684140,43,1,1,1,1,2
6405774602552,1,1,1,1,1,1
4693089558491929,152,2,1,1,1,2
11619,4,2,1,1,1,1
5903016694,2,1,1,1,1,1
1434826483925011,33,2,1,2,1,1
33198888759,1,2,1,1,1,1
15,2,2,1,1,1,1
3234657111,2,1,1,1,2,1
5058685787457828,9,2,1,1,3,1
3817773698533871616,4,1,2,1,1,1
90262332748413088,1,1,1,1,1,1
1006522220035,4,2,1,1,2,1
240403,3,1,2,1,1,1
1150117446583692416,1,1,1,1,1,1
1,1,2,1,1,1,1
133497846,4,1,2,1,1,1
77864524881,7,2,1,3,1,1
10024721886900880,3,1,1,1,2,1
1,1,3,1,1,1,1
81,5,1,1,2,1,1
5804215875081521152,1,1,1,1,1,1
2,9,1,2,2,1,1
49743751054702,8,7,1,1,1,1
40805324,8,2,1,2,1,1
16655623,22,1,1,1,1,1
342157236619931392,1,1,1,1,1,1
1456,5,1,1,1,1,1
8105384740346491904,1,2,1,1,1,1
672504,8,2,1,1,1,1
520844553,1,1,1,19,1,1
747855788623220,1,1,1,1,1,1
109578088887,24,1,1,1,1,1
58760003700193,12,2,1,1,1,1
11977416,6,4,1,1,1,1
53378,3,1,1,1,1,1
2873229515,1,16,1,1,1,1
9970304239862,137,1,2,3,1,1
2317963,1,1,1,2,1,4
666910,21,1,1,2,1,1
594752663,1,1,3,1,1,1
18093495822275,2809,7,4,1,1,1
7772977538090730,3,1,1,1,1,1
25268914231659,1,1,24,1,3,1
403,7,1,1,1,1,1
2354736660807911,222,1,1,2,1,1
756491366317694848,31,1,2,1,3,1
183830818970,2,2,1,1,1,1
2224,42,2,1,2,1,1
1,1,1,1,1,1,1
506,1,31,1,1,3,1
5224702015,1,1,1,1,1,1
12406475,4,2,1,1,1,1
6564580677826,9,1,2,1,1,1
3,1,1,1,1,1,1
846708896273024,1,1,1,1,1,1
53544356815746,1,1,2,1,1,1
128561138,2,1,3,1,1,1
18104438479336928,1,1,1,1,1,1
3571983705445826,1,1,1,1,1,1
8,22,2,2,1,1,1
22475694570779,296,1,2,1,1,1
12487808893686128,44864,1,1,1,1,1
84685590727,1,1,1,1,1,1
12080444,1,1,1,1,1,1
236,1,12,1,1,1,2
3679181874634540,3,1,1,1,1,2
509663403179247,1,1,8,1,1,1
2,3,1,1,1,1,1
119333979014925,2109,2,1,1,1,1
1002442588342731,1,1,1,1,1,1
662121196220160,5,1,1,2,1,1
6187578068839184,1,1,1,1,1,3
24361979685937624,2,1,1,5,1,1
4,1,2,2,1,2,1
1383833397912,1,1,2,1,1,1
1408261,10,1,1,1,1,1
1792230605852150528,1,3,1,1,1,1
4497882194294,6,1,2,1,1,1
3776711352475042816,123,2,1,1,1,2
1,2,2,3,1,1,1
2778662631192635,6,4,1,3,1,1
553,1,1,1,1,1,1
14368219,4,2,6,1,1,1
36058734335,60,2,3,2,2,2
1429235,1,1,1,1,1,1
488972811,1,1,29,1,1,1
119018,3,1,1,1,1,1
9763036553680604,7,2,1,1,1,1
680650287169,189,3,1,1,1,1
8756698242181941,34,3,1,1,1,1
96701838474196816,1,8,1,1,1,1
640592,1,2,1,1,1,1
4792,3,1,1,2,1,3
230603,1090,2,1,2,1,2
7,7,1,1,1,1,1
721,1,1,1,1,1,1
646392480384,3,1,1,1,2,1
11912283551784,266,2,1,1,1,1
429668838,1,1,3,1,1,1
35931,14,1,1,1,3,1
4668,1,1,1,1,1,1
142244237,11,3,1,1,1,1
5176951278468,8,2,2,1,1,1
73020,4,1,2,4,1,2
2959393,75,1,6,1,1,1
79987954818,2,1,2,3,1,7
35288973712955,1,1,1,1,1,1
25924348080243704,1,2,1,1,1,1
6591006552663062528,3,1,1,3,1,1
746829989533333632,2,1,1,1,1,1
674424003502765,1,1,1,1,1,1
6,3,3,3,1,1,1
16,7,4,1,1,3,1
1837070893332548,2,1,1,1,2,1
958118930945109248,1,2,1,1,1,1
2511657719766487,1,1,1,1,1,1
311,1,39,2,1,1,1
7702,150,1,3,1,1,1
558922633575374272,1,2,2,1,1,1
33559,1,1,1,1,2,1
283893187526,2,2,10,1,2,1
7,26,1,2,1,1,1
21637610247,31,1,2,1,1,1
73775109,13,7,1,1,3,1
6824751858978557952,4,123,1,1,1,1
8175160255723453440,478,1,1,1,1,1
513460268005381,12,1,15,2,1,1
1210834601,1,1,1,1,2,1
1141692902657093,3,3,1,1,1,4
16976701774099386,6,1,1,2,1,1
601548048827,1,1,1,1,1,1
30410277531887,1205,1,1,1,2,2
33428,2,3,1,1,3,2
2,6,2,3,3,1,1
14576048159,1,1,1,1,1,1
448,148,2,1,1,1,1
173856832,1,6,1,1,1,1
6537430159,1,3,1,1,1,1
128835498655,1,1,1,1,1,1
24142654893,4,2,1,1,1,2
83012287233223408,8,2,1,1,1,1
1802101,1,2,1,1,1,2
